1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2021/06/03 11:11:26 pm EET,außerordentlich,"0,10 - 0,50 Euro",,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,4,5,3,1,"Weil es logisch, sinnvoll und noch von Menschen gesteuert ist",ganz nett,weiblich,36-45,Vollzeit,03-Apr,45,städtisch,Facebook
2021/06/03 11:19:43 pm EET,außerordentlich,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,2,4,5,3,1,,gut,männlich,36-45,Vollzeit,03-Apr,46,städtisch,keine Social Media Nutzung
2021/06/03 11:23:41 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,4,5,3,2,1,Scheint am einfachsten umsetzbar zu sein und hat einen direkten positiven Einfluss auf die Umwelt ,ganz nett,weiblich,36-45,Vollzeit,01-Feb,47,städtisch,Instagram
2021/06/03 11:24:24 pm EET,ja,,,,,,,,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Eine Packstation für alle Lieferdienste an einem Ort, wäre super.
So dass man nicht erst zur DHL Packstation fährt und dann noch mal zu der von Amazon. 

Ich finde eine Kombination mit dem Konzept 5 gut. Ich fände es gut, wenn der Spediteur dem Empfänger anbietet, auf das nächste Paket zu warten, um nicht extra zu der Packstation fahren zu müssen. Dafür bekommt der Empfänger Guthaben für zukünftige Versandkosten des jeweiligen Versanddienstleisters.

Das Warten auf weitere Pakete bedingt jedoch weitere Lagerkapazitäten bei dem Logistikunternehmen. Wenn es aber eine packstationspflicht gibt, dann wird man wohl nicht lange warten müssen, da irgendeiner immer ein Paket erwartet. Auf dem Land könnte das aber problematisch werden. ",,,,3,4,5,1,1,,außerordentlich gut,männlich,36-45,Vollzeit,01-Feb,46xxx und 44xxx,städtisch,Facebook;Twitter;Instagram
2021/06/03 11:26:58 pm EET,ja,,,,,,,,"ja, wenn das Paket zu schwer ist",,,,,2,4,3,1,5,Mit der Packstation bin ich Zeitunabhängig und kann auch am Wochenende meine Pakete abholen und auch von dort wieder zurücksenden!,außerordentlich gut,weiblich,36-45,Teilzeit,03-Apr,44,städtisch,Instagram
2021/06/03 11:35:00 pm EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,3,5,3,5,Ein Auslieferer mit Elektrofahrzeugen bietet in etwa den gleichen Service wie bisher,brauche ich nicht,männlich,66+,,01-Feb,40,städtisch,keine Social Media Nutzung
2021/06/03 11:40:08 pm EET,nicht immer,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,,,,1,,1,,,,ganz nett,männlich,56-65,Vollzeit,01-Feb,45,städtisch,Facebook;Twitter;Instagram;Linkedin
2021/06/03 11:44:47 pm EET,nicht immer,"0,10 - 0,50 Euro",,,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,3,4,2,1,5,,ganz nett,männlich,26-35,Vollzeit,01-Feb,45,städtisch,Facebook;Twitter;Instagram;andere Social Media
2021/06/03 11:50:02 pm EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,2,3,4,5,Ist am einfachsten umzusetzen und spart damit am schnellsten CO2,ganz nett,weiblich,56-65,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/03 11:53:13 pm EET,ja,,,,,,,,,,ich erwarte einen Preisnachlass für die verspäteten Lieferungen;ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,max. einen Tag,,3,4,5,1,2,Packstationen weil man eh unterwegs ist ,gut,männlich,26-35,Vollzeit,01-Feb,47,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 12:05:27 am EET,ja,"1,01 - 1,50 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,Besteuerung von automatisierter Zustellung,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",Besteuerung von automatisierter Zustellung,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Keine Packstation in der Nähe, Abholung erfolgt immer mit eigenem PKW",,,,2,1,4,3,5,Wahrscheinlich langfristig praktikableste Lösung. Dro,brauche ich nicht,männlich,26-35,Vollzeit,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/04 12:24:10 am EET,ja,"1,01 - 1,50 Euro",,,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,4,3,2,3,,gut,männlich,36-45,Vollzeit,01-Feb,46,ländlich,Facebook;Twitter;Instagram
2021/06/04 12:33:11 am EET,nicht immer,keine weitere Gebühr,Will das Paket so schnell wie möglich und keinen weiteren Dienstleister in der Kette,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",Verzichte nie auf den PKW,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,Verspätete Zustellung kommt nicht in Frage,5,4,1,5,5,Zukunftsfähig,brauche ich nicht,weiblich,36-45,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 12:35:21 am EET,nicht immer,"1,01 - 1,50 Euro",,,,,,,,,,,,1,1,1,1,1,"Der Lieferer liefert einmal am Tag alles aus, so weiß ich wann er kommt und kann meine Pakete annehmen. Da ich meistens arbeite wenn Pakete kommen, wäre das super für mich.",gut,weiblich,26-35,Vollzeit,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/04 12:51:19 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,3,2,1,5,4,da es in meinen Augen kein Nachteil mit sich bringt,gut,weiblich,26-35,Teilzeit,01-Feb,58,ländlich,andere Social Media
2021/06/04 12:52:10 am EET,nicht immer,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,1,5,4,2,3,Vermutlich die schnellste Variante ,ganz nett,männlich,56-65,Vollzeit,01-Feb,44,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 12:55:13 am EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag;bis zu zwei Tagen,,1,2,1,2,1,,gut,weiblich,17-25,Teilzeit,03-Apr,45,städtisch,Facebook;Instagram
2021/06/04 12:56:59 am EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,5,4,2,3,,brauche ich nicht,weiblich,26-35,Vollzeit,03-Apr,45,städtisch,Facebook;Instagram
2021/06/04 12:58:44 am EET,außerordentlich,"1,01 - 1,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, weil meine Pakete nie so viel wiegen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,2,5,4,2,"bei aller Liebe, ist immer noch am persönlichsten",brauche ich nicht,männlich,56-65,Vollzeit,01-Feb,44,städtisch,Instagram
2021/06/04 1:02:34 am EET,nicht immer,"0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,4,5,3,1,5,,brauche ich nicht,männlich,26-35,Vollzeit,03-Apr,44,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 1:06:00 am EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Sehe ich nicht als sinnvoll an, in der Stadt mag das noch gehen. Im Umland eher nicht weil zu weit weg",ich erwarte einen Preisnachlass für die verspäteten Lieferungen,max. einen Tag,,2,3,3,5,5,Am sinnvollsten ,brauche ich nicht,weiblich,46-55,Teilzeit,01-Feb,51,ländlich,Facebook;Instagram
2021/06/04 1:37:02 am EET,ja,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,2,4,5,3,1,Bleibende Wettbewerbsfähigkeit. ,außerordentlich gut,weiblich,26-35,Teilzeit,03-Apr,25,städtisch,keine Social Media Nutzung
2021/06/04 5:39:10 am EET,ja,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,5,4,2,3,,ganz nett,männlich,36-45,Vollzeit,4+,27,ländlich,Facebook;andere Social Media
2021/06/04 5:56:52 am EET,außerordentlich,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt;ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten",bis zu zwei Tagen,,4,3,4,2,4,,außerordentlich gut,weiblich,56-65,Vollzeit,01-Feb,45,städtisch,Facebook
2021/06/04 6:10:49 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,2,2,1,3,,gut,männlich,56-65,Vollzeit,03-Apr,44577,städtisch,Linkedin
2021/06/04 6:31:22 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,1,2,2,1,3,,gut,männlich,56-65,Vollzeit,03-Apr,44577,städtisch,Linkedin
2021/06/04 7:09:19 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"nein, ich berücksichtige das Gewicht bei der Bestellung",,"ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,,,,,,,,weiblich,36-45,Vollzeit,01-Feb,46240,städtisch,keine Social Media Nutzung
2021/06/04 7:21:06 am EET,außerordentlich,"1,51 - 2,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,2,1,2,2,3,Damit kann man planen,gut,weiblich,46-55,Vollzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/04 7:28:45 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,2,5,4,1,3,Am realistischenten,ganz nett,männlich,56-65,,01-Feb,44,städtisch,keine Social Media Nutzung
2021/06/04 7:44:24 am EET,ja,keine weitere Gebühr,,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,ich erwarte einen Preisnachlass für die verspäteten Lieferungen;ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,2,4,4,3,3,weil es zuverlässiger ist. für ältere mänschen finde ich die packstationen nicht so gut.,ganz nett,weiblich,56-65,Teilzeit,01-Feb,44,städtisch,Facebook
2021/06/04 8:04:43 am EET,ja,keine weitere Gebühr,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um die Preise für die Paketauslieferung zu senken;um Umweltprojekte im Inn- und Ausland mitzufinanzieren;um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,5,2,3,4,Ist am bequemsten ,ganz nett,männlich,46-55,Teilzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/04 8:14:38 am EET,ja,,,,,,,,"ja, wenn das Paket zu schwer ist",,,,,4,5,3,1,2,"macht am meisten Sinn für mich, einige der anderen Vorschläge sind m.E. technisch noch nicht ausgereift genug.",ganz nett,weiblich,56-65,Vollzeit,01-Feb,54,ländlich,Facebook
2021/06/04 8:15:39 am EET,außerordentlich,"0,10 - 0,50 Euro;0,51 - 1,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um die Preise für die Paketauslieferung zu senken,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,4,2,5,1,3,Niemand braucht wirklich eine sofortige Zustellung,außerordentlich gut,männlich,46-55,Vollzeit,03-Apr,45,städtisch,Linkedin
2021/06/04 8:19:25 am EET,ja,"0,51 - 1,00 Euro",,,,,"nein, weil meine Pakete nie so viel wiegen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,4,3,2,2,Arbeitsplatz bleibt erhalten,ganz nett,weiblich,56-65,Vollzeit,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/04 8:40:10 am EET,ja,"0,10 - 0,50 Euro;0,51 - 1,00 Euro;1,01 - 1,50 Euro",,,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,3,3,1,1,Ich möchte nicht das Arbeitsplätze in Gefahr kommen.,außerordentlich gut,weiblich,36-45,Teilzeit,03-Apr,63808,städtisch,Facebook
2021/06/04 8:49:43 am EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,4,4,4,1,Ist aus meiner Sicht die sinnvollste und einfachste Lösung,gut,männlich,36-45,Vollzeit,01-Feb,45,städtisch,Linkedin
2021/06/04 8:53:10 am EET,ja,"0,10 - 0,50 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,2,4,4,2,3,,ganz nett,männlich,56-65,Vollzeit,01-Feb,46,städtisch,keine Social Media Nutzung
2021/06/04 8:57:46 am EET,ja,"1,51 - 2,00 Euro",,,,,,,,,,,,1,3,2,2,2,"Die Tatsache, nur zu einer bestimmten Zeit Zuhause sein zu müssen, um die Pakete auf einmal anzunehmen.",ganz nett,weiblich,46-55,Vollzeit,03-Apr,45,städtisch,keine Social Media Nutzung
2021/06/04 8:59:38 am EET,ja,"1,01 - 1,50 Euro",,,,,,,,,,,,1,2,3,5,4,"Gut, wenn man nicht mehrere Unternehmen hat auf die man warten muss. Es weren noch Jobs erhalten",außerordentlich gut,weiblich,26-35,Teilzeit,01-Feb,47,ländlich,Facebook;Twitter;Instagram
2021/06/04 9:08:52 am EET,nicht immer,keine weitere Gebühr,nein,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,nein,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",nein,"ja, wenn das Paket zu schwer ist",nein,ich erwarte einen Preisnachlass für die verspäteten Lieferungen,bis zu zwei Tagen,nein,2,2,2,3,3,"Ein Zusteller, weil der mich kennt.",ganz nett,männlich,66+,,01-Feb,45,städtisch,Instagram
2021/06/04 9:12:27 am EET,ja,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,länger als eine Woche,,2,4,5,3,1,Die wenigsten Nachteile zulasten der Umwelt ,gut,weiblich,17-25,Vollzeit,01-Feb,45,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 9:26:41 am EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,4,5,2,3,,außerordentlich gut,männlich,26-35,Vollzeit,01-Feb,44,städtisch,Facebook;Twitter;Instagram
2021/06/04 9:39:14 am EET,außerordentlich,,,,,,,,,,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu einer Woche,,2,5,4,3,1,"Ein bisschen Geduld kann sich jeder antrainieren, sehr einfach um der Umwelt  was zurückzugeben. Packstation sind auch eine im Grunde gute Idee, jedoch versaut DHL dieses Prinzip, mehrfach schon sind meine Sendungen in den Stationen verschwunden oder ich habe umgekehrt falsche Sendungen erhalten. ",gut,männlich,26-35,Vollzeit,01-Feb,40,städtisch,andere Social Media
2021/06/04 9:40:17 am EET,außerordentlich,"mehr als 2,00 Euro",,um die Preise für die Paketauslieferung zu senken,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",max. einen Tag,,2,5,5,1,3,,gut,männlich,46-55,Vollzeit,03-Apr,44,städtisch,Facebook
2021/06/04 9:44:14 am EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",müssen dann auch gut und kurz zu erreichen sein ,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,4,5,3,2,ist zur Zeit am schnellsten zu realisieren ,gut,männlich,56-65,,01-Feb,45,städtisch,Facebook;Twitter
2021/06/04 9:45:23 am EET,ja,"0,51 - 1,00 Euro",,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen;ja, deshalb müssen auch schwere Pakete befördert werden können.",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,2,4,3,1,5,Völlige Flexibilität ,gut,männlich,36-45,Vollzeit,03-Apr,46,städtisch,keine Social Media Nutzung
2021/06/04 9:48:14 am EET,ja,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"nein, weil meine Pakete nie so viel wiegen",,"nein, ich werde beim Abholen auf den PKW verzichten",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,2,5,4,1,3,"ich nutze bereits fast ausschließlich Paketstationen, da mein Paket dort immer ankommt und ich auch problemlos Retouren verschicken kann.",außerordentlich gut,weiblich,26-35,Teilzeit,03-Apr,44,städtisch,Instagram
2021/06/04 9:52:19 am EET,ja,"1,51 - 2,00 Euro",,,,,,,,,,,,1,4,5,3,2,schont m.E. am meisten die Umwelt und den Verkehr,ganz nett,männlich,66+,,01-Feb,45,städtisch,keine Social Media Nutzung
2021/06/04 10:14:08 am EET,ja,keine weitere Gebühr,Den Einkauf vor Ort attraktiver machen ,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu drei Tagen,,1,,,1,2,,brauche ich nicht,weiblich,56-65,Teilzeit,01-Feb,44,städtisch,Facebook;Instagram
2021/06/04 10:14:32 am EET,nicht immer,"0,10 - 0,50 Euro;0,51 - 1,00 Euro",,,,,,,,,,,,1,3,3,2,5,"Einfache, unkomplizierte lösung",außerordentlich gut,weiblich,46-55,Teilzeit,01-Feb,40,städtisch,Facebook;Instagram
2021/06/04 10:27:38 am EET,außerordentlich,,,,,,,,"ja, wenn das Paket zu schwer ist",,,,,5,5,5,1,3,"Man muss nicht zu Hause warten, kann mehrere Bestellungen auf einmal abholen",brauche ich nicht,weiblich,56-65,Vollzeit,01-Feb,45,städtisch,Facebook
2021/06/04 10:30:10 am EET,ja,"1,01 - 1,50 Euro",,,,,,,,,,,,1,2,3,5,4,"WEIl eine scheinbar starke Verkehrs- und Umweltentlastung möglich ist und Pakete dennoch und vor allem nur EIN mal an die Haustür kommen
",gut,männlich,26-35,Vollzeit,01-Feb,44,städtisch,Facebook;Twitter;Instagram;Linkedin;andere Social Media
2021/06/04 10:47:53 am EET,außerordentlich,"0,10 - 0,50 Euro",E Autos als Paketfahrzeuge Verpflichtungen ,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,Mehr Informationen durch Medien ,um Umweltprojekte im Inn- und Ausland mitzufinanzieren,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, wenn das Paket zu schwer ist",Mehr Stationen ,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu zwei Tagen,,1,5,4,3,2,Am realistischen,außerordentlich gut,männlich,46-55,Vollzeit,03-Apr,46,städtisch,keine Social Media Nutzung
2021/06/04 11:09:03 am EET,nicht immer,"0,10 - 0,50 Euro",,,,,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"nein, ich werde beim Abholen auf den PKW verzichten",,ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu drei Tagen,,1,4,3,2,2,,brauche ich nicht,männlich,36-45,Vollzeit,03-Apr,44,städtisch,keine Social Media Nutzung
2021/06/04 11:14:24 am EET,ja,"0,10 - 0,50 Euro",,,,,,,,,,,,1,5,3,2,4,Meiner Meinung nach am effizientesten und sinnvollsten momentan.,ganz nett,weiblich,46-55,Teilzeit,01-Feb,47,städtisch,Facebook;Instagram;andere Social Media
2021/06/04 11:16:07 am EET,ja,"0,51 - 1,00 Euro",,um Bildungsangebote für prekär Beschäftigte zu unterstützen,,um Bildungsangebote für präker Beschäftigte zu unterstützen,"ja, aber diese Zustellungsart steckt noch in den Anfängen",,"ja, bei schlechtem Wetter;ja, wenn das Paket zu schwer ist;ja, wenn ich unter Zeitdruck bin","Wohne auf dem Land und Auto wird benötigt. Einkauf und Paketabholung kann ich verbinden, wenn der Paketshop/Packstation beim Supermarkt liegt. Daher fällt der CO2-Ausstoss eh an.",ich erwarte einen Preisnachlass zu Gunsten von Umweltprojekten,bis zu zwei Tagen,,2,5,4,1,3,Ich kann bestimmen wann ich mein Paket abhole und dies mit Einkäufen verbinden. Die Mitarbeiter werden weniger belastet.,gut,männlich,36-45,Teilzeit,01-Feb,32,ländlich,keine Social Media Nutzung
2021/06/04 11:23:16 am EET,ja,"0,51 - 1,00 Euro",,,,,,,,,,,,1,,,,,,gut,weiblich,56-65,Teilzeit,01-Feb,45,städtisch,Facebook
2021/06/04 11:49:24 am EET,ja,,,,,,,,,,"ich erwarte nichts, ich mache es ausschließlich für die Umwelt",bis zu einer Woche,,3,4,5,2,1,Ich brauche selten etwas dringend ,brauche ich nicht,männlich,46-55,Vollzeit,01-Feb,21,städtisch,keine Social Media Nutzung
